x-axis,1,2,3
second,Volt,Volt,Volt
-175.7500E-06,-36.4698581E-03,-840.4520E-06,-981.1558E-06
-175.5000E-06,-34.4598079E-03,-1.4434671E-03,-378.1407E-06
-175.2500E-06,-33.4547828E-03,-1.6444721E-03,-378.1407E-06
-175.0000E-06,-28.4296572E-03,-1.0414571E-03,-378.1407E-06
-174.7500E-06,-39.4849335E-03,+365.5781E-06,-177.1357E-06
-174.5000E-06,-34.4598079E-03,-1.0414571E-03,+23.8693E-06
-174.2500E-06,-36.4698581E-03,-2.4484922E-03,+827.8894E-06
-174.0000E-06,-36.4698581E-03,-1.0414571E-03,+425.8794E-06
-173.7500E-06,-33.4547828E-03,-840.4520E-06,+224.8744E-06
-173.5000E-06,-36.4698581E-03,-1.0414571E-03,+23.8693E-06
-173.2500E-06,-36.4698581E-03,-237.4370E-06,-378.1407E-06
-173.0000E-06,-32.4497577E-03,-1.0414571E-03,+425.8794E-06
-172.7500E-06,-36.4698581E-03,-1.2424621E-03,-378.1407E-06
-172.5000E-06,-36.4698581E-03,-1.0414571E-03,-378.1407E-06
-172.2500E-06,-36.4698581E-03,-840.4520E-06,+224.8744E-06
-172.0000E-06,-36.4698581E-03,-1.0414571E-03,-378.1407E-06
-171.7500E-06,-35.4648330E-03,-237.4370E-06,-378.1407E-06
-171.5000E-06,-36.4698581E-03,-639.4470E-06,-378.1407E-06
-171.2500E-06,-36.4698581E-03,-438.4420E-06,+224.8744E-06
-171.0000E-06,-36.4698581E-03,-1.0414571E-03,-1.1821608E-03
-170.7500E-06,-36.4698581E-03,-237.4370E-06,-378.1407E-06
-170.5000E-06,-34.4598079E-03,-639.4470E-06,-780.1508E-06
-170.2500E-06,-36.4698581E-03,-237.4370E-06,+224.8744E-06
-170.0000E-06,-36.4698581E-03,-1.0414571E-03,+425.8794E-06
-169.7500E-06,-36.4698581E-03,-840.4520E-06,-378.1407E-06
-169.5000E-06,-36.4698581E-03,-639.4470E-06,-378.1407E-06
-169.2500E-06,-35.4648330E-03,-438.4420E-06,+224.8744E-06
-169.0000E-06,-36.4698581E-03,-1.8454771E-03,+425.8794E-06
-168.7500E-06,-35.4648330E-03,-1.0414571E-03,-177.1357E-06
-168.5000E-06,-36.4698581E-03,-1.8454771E-03,-378.1407E-06
-168.2500E-06,-36.4698581E-03,-438.4420E-06,-378.1407E-06
-168.0000E-06,-32.4497577E-03,-1.0414571E-03,+425.8794E-06
-167.7500E-06,-33.4547828E-03,-438.4420E-06,-981.1558E-06
-167.5000E-06,-36.4698581E-03,-1.0414571E-03,-378.1407E-06
-167.2500E-06,-32.4497577E-03,-1.2424621E-03,-378.1407E-06
-167.0000E-06,-32.4497577E-03,+566.5831E-06,-378.1407E-06
-166.7500E-06,-39.4849335E-03,-1.0414571E-03,-177.1357E-06
-166.5000E-06,-36.4698581E-03,-237.4370E-06,+425.8794E-06
-166.2500E-06,-32.4497577E-03,-1.0414571E-03,-378.1407E-06
-166.0000E-06,-32.4497577E-03,-1.0414571E-03,-378.1407E-06
-165.7500E-06,-36.4698581E-03,-1.0414571E-03,+224.8744E-06
-165.5000E-06,-34.4598079E-03,-1.4434671E-03,+23.8693E-06
-165.2500E-06,-39.4849335E-03,-438.4420E-06,-378.1407E-06
-165.0000E-06,-40.4899586E-03,-237.4370E-06,-378.1407E-06
-164.7500E-06,-33.4547828E-03,-1.0414571E-03,+224.8744E-06
-164.5000E-06,-32.4497577E-03,-1.4434671E-03,+23.8693E-06
-164.2500E-06,-33.4547828E-03,-237.4370E-06,+425.8794E-06
-164.0000E-06,-32.4497577E-03,-237.4370E-06,-378.1407E-06
-163.7500E-06,-33.4547828E-03,-1.8454771E-03,-579.1457E-06
-163.5000E-06,-32.4497577E-03,-1.8454771E-03,-780.1508E-06
-163.2500E-06,-36.4698581E-03,-1.2424621E-03,-177.1357E-06
-163.0000E-06,-36.4698581E-03,-1.0414571E-03,+425.8794E-06
-162.7500E-06,-35.4648330E-03,-1.8454771E-03,-378.1407E-06
-162.5000E-06,-34.4598079E-03,-639.4470E-06,-378.1407E-06
-162.2500E-06,-32.4497577E-03,-1.0414571E-03,+224.8744E-06
-162.0000E-06,-36.4698581E-03,-1.8454771E-03,-378.1407E-06
-161.7500E-06,-33.4547828E-03,-1.6444721E-03,+425.8794E-06
-161.5000E-06,-36.4698581E-03,-639.4470E-06,+425.8794E-06
-161.2500E-06,-39.4849335E-03,-1.0414571E-03,-981.1558E-06
-161.0000E-06,-36.4698581E-03,-237.4370E-06,+425.8794E-06
-160.7500E-06,-35.4648330E-03,-36.4319E-06,-780.1508E-06
-160.5000E-06,-36.4698581E-03,-639.4470E-06,+23.8693E-06
-160.2500E-06,-32.4497577E-03,-1.0414571E-03,+224.8744E-06
-160.0000E-06,-32.4497577E-03,-1.0414571E-03,-378.1407E-06
-159.7500E-06,-34.4598079E-03,-1.8454771E-03,-378.1407E-06
-159.5000E-06,-36.4698581E-03,-1.0414571E-03,-378.1407E-06
-159.2500E-06,-31.4447326E-03,-840.4520E-06,-378.1407E-06
-159.0000E-06,-36.4698581E-03,-1.8454771E-03,-378.1407E-06
-158.7500E-06,-39.4849335E-03,-1.4434671E-03,-378.1407E-06
-158.5000E-06,-36.4698581E-03,-1.0414571E-03,-378.1407E-06
-158.2500E-06,-37.4748833E-03,-438.4420E-06,-378.1407E-06
-158.0000E-06,-36.4698581E-03,-1.0414571E-03,-378.1407E-06
-157.7500E-06,-33.4547828E-03,-1.8454771E-03,+425.8794E-06
