x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-764.8000E-06,-4.2927134782E+00,+7.4685929E-03,-3.4660804E-03,-193.5678385E-03
-764.4000E-06,-4.2927134782E+00,+5.4585426E-03,-3.4660804E-03,-197.2110546E-03
-764.0000E-06,-4.4748742837E+00,+7.0917085E-03,-2.0087940E-03,-197.5879390E-03
-763.6000E-06,-4.3115576995E+00,+9.1017587E-03,-400.7538E-06,-193.9447229E-03
-763.2000E-06,-4.4748742837E+00,+7.4685929E-03,-3.1645728E-03,-193.5678385E-03
-762.8000E-06,-4.4937185049E+00,+5.4585426E-03,-1.2801508E-03,-193.5678385E-03
-762.4000E-06,-4.3115576995E+00,+7.0917085E-03,-2.5113065E-03,-197.2110546E-03
-762.0000E-06,-4.2927134782E+00,+5.4585426E-03,-1.9334171E-03,-193.9447229E-03
-761.6000E-06,-4.1105526728E+00,+7.0917085E-03,-4.0439698E-03,-197.2110546E-03
-761.2000E-06,-4.2738692570E+00,+5.4585426E-03,-3.5414573E-03,-193.9447229E-03
-760.8000E-06,-4.4748742837E+00,+7.0917085E-03,-1.2801508E-03,-197.2110546E-03
-760.4000E-06,-4.3115576995E+00,+9.1017587E-03,-2.5113065E-03,-193.9447229E-03
-760.0000E-06,-4.4748742837E+00,+7.4685929E-03,-3.3907035E-03,-189.9246225E-03
-759.6000E-06,-4.4937185049E+00,+5.4585426E-03,-3.4660804E-03,-193.1909541E-03
-759.2000E-06,-4.3115576995E+00,+7.0917085E-03,-4.1947236E-03,-193.5678385E-03
-758.8000E-06,-4.4748742837E+00,+7.2801507E-03,-2.8128141E-03,-193.5678385E-03
-758.4000E-06,-4.3115576995E+00,+5.4585426E-03,-2.6620603E-03,-200.8542706E-03
-758.0000E-06,-4.4748742837E+00,+7.0917085E-03,-1.9334171E-03,-194.3216074E-03
-757.6000E-06,-4.3115576995E+00,+7.2801507E-03,-5.5012562E-03,-193.5678385E-03
-757.2000E-06,-4.4748742837E+00,+9.1017587E-03,-4.4208542E-03,-193.5678385E-03
-756.8000E-06,-4.4937185049E+00,+7.4685929E-03,-2.0841708E-03,-193.5678385E-03
-756.4000E-06,-4.4937185049E+00,+9.1017587E-03,-3.3153266E-03,-193.5678385E-03
-756.0000E-06,-4.3115576995E+00,+7.4685929E-03,-4.1947236E-03,-193.5678385E-03
-755.6000E-06,-4.4748742837E+00,+7.2801507E-03,-4.2701005E-03,-193.5678385E-03
-755.2000E-06,-4.3115576995E+00,+7.2801507E-03,-2.8128141E-03,-193.5678385E-03
-754.8000E-06,-4.4748742837E+00,+7.2801507E-03,-1.2047739E-03,-197.2110546E-03
-754.4000E-06,-4.3115576995E+00,+9.1017587E-03,-4.6972361E-03,-197.5879390E-03
-754.0000E-06,-4.4748742837E+00,+5.6469848E-03,-2.8881909E-03,-193.9447229E-03
-753.6000E-06,-4.3115576995E+00,+7.0917085E-03,-1.9334171E-03,-193.5678385E-03
-753.2000E-06,-4.2927134782E+00,+7.2801507E-03,-3.3153266E-03,-193.5678385E-03
-752.8000E-06,-4.2927134782E+00,+7.2801507E-03,-4.1947236E-03,-197.2110546E-03
-752.4000E-06,-4.4748742837E+00,+7.2801507E-03,-3.5414573E-03,-193.9447229E-03
-752.0000E-06,-4.3115576995E+00,+7.2801507E-03,-4.9233668E-03,-197.2110546E-03
-751.6000E-06,-4.2927134782E+00,+7.2801507E-03,-2.1595477E-03,-197.5879390E-03
-751.2000E-06,-4.4748742837E+00,+7.2801507E-03,-3.3153266E-03,-193.9447229E-03
-750.8000E-06,-4.3115576995E+00,+9.1017587E-03,-3.4660804E-03,-197.2110546E-03
-750.4000E-06,-4.2927134782E+00,+7.4685929E-03,-3.4660804E-03,-193.9447229E-03
-750.0000E-06,-4.4748742837E+00,+9.1017587E-03,-1.2801508E-03,-193.5678385E-03
-749.6000E-06,-4.4937185049E+00,+7.4685929E-03,-2.5113065E-03,-197.2110546E-03
-749.2000E-06,-4.3115576995E+00,+9.1017587E-03,-3.3907035E-03,-197.5879390E-03
-748.8000E-06,-4.4748742837E+00,+7.4685929E-03,-3.4660804E-03,-197.5879390E-03
-748.4000E-06,-4.4937185049E+00,+7.2801507E-03,-4.9233668E-03,-197.5879390E-03
-748.0000E-06,-4.3115576995E+00,+5.4585426E-03,-2.8881909E-03,-193.9447229E-03
-747.6000E-06,-4.4748742837E+00,+8.9133165E-03,-3.3907035E-03,-193.5678385E-03
-747.2000E-06,-4.3115576995E+00,+7.4685929E-03,-2.0087940E-03,-197.2110546E-03
-746.8000E-06,-4.4748742837E+00,+7.2801507E-03,-3.3153266E-03,-193.9447229E-03
-746.4000E-06,-4.3115576995E+00,+9.1017587E-03,-1.2801508E-03,-197.2110546E-03
-746.0000E-06,-4.4748742837E+00,+9.2902009E-03,-3.9685929E-03,-193.9447229E-03
-745.6000E-06,-4.4937185049E+00,+9.2902009E-03,-2.8128141E-03,-193.5678385E-03
-745.2000E-06,-4.1293968940E+00,+9.2902009E-03,-2.6620603E-03,-193.5678385E-03
-744.8000E-06,-4.2738692570E+00,+7.4685929E-03,-4.1193467E-03,-197.2110546E-03
-744.4000E-06,-4.2927134782E+00,+7.2801507E-03,-2.8128141E-03,-197.5879390E-03
-744.0000E-06,-4.2927134782E+00,+9.1017587E-03,-4.1193467E-03,-193.9447229E-03
-743.6000E-06,-4.4748742837E+00,+7.4685929E-03,-3.5414573E-03,-197.2110546E-03
-743.2000E-06,-4.4937185049E+00,+7.2801507E-03,-1.2801508E-03,-197.5879390E-03
-742.8000E-06,-4.4937185049E+00,+7.2801507E-03,-3.9685929E-03,-193.9447229E-03
-742.4000E-06,-4.3115576995E+00,+9.1017587E-03,-2.8128141E-03,-193.5678385E-03
-742.0000E-06,-4.2927134782E+00,+5.6469848E-03,-1.9334171E-03,-193.5678385E-03
-741.6000E-06,-4.2927134782E+00,+8.9133165E-03,-2.5866834E-03,-197.2110546E-03
-741.2000E-06,-4.2927134782E+00,+9.2902009E-03,-2.6620603E-03,-193.9447229E-03
-740.8000E-06,-4.4748742837E+00,+7.4685929E-03,-3.3907035E-03,-197.2110546E-03
-740.4000E-06,-4.4937185049E+00,+9.1017587E-03,-3.4660804E-03,-190.3015069E-03
-740.0000E-06,-4.3115576995E+00,+9.2902009E-03,-2.0087940E-03,-193.1909541E-03
-739.6000E-06,-4.2927134782E+00,+7.4685929E-03,-1.8580402E-03,-197.2110546E-03
-739.2000E-06,-4.4748742837E+00,+7.2801507E-03,-2.5866834E-03,-193.9447229E-03
-738.8000E-06,-4.4937185049E+00,+7.2801507E-03,-3.3907035E-03,-193.5678385E-03
-738.4000E-06,-4.3115576995E+00,+7.2801507E-03,-4.1947236E-03,-197.2110546E-03
-738.0000E-06,-4.4748742837E+00,+9.1017587E-03,-4.2701005E-03,-193.9447229E-03
-737.6000E-06,-4.3115576995E+00,+7.4685929E-03,-3.5414573E-03,-193.5678385E-03
-737.2000E-06,-4.4748742837E+00,+9.1017587E-03,-2.0087940E-03,-193.5678385E-03
-736.8000E-06,-4.3115576995E+00,+9.2902009E-03,-4.0439698E-03,-197.2110546E-03
-736.4000E-06,-4.2927134782E+00,+7.4685929E-03,-2.8128141E-03,-197.5879390E-03
-736.0000E-06,-4.2927134782E+00,+7.2801507E-03,-4.1193467E-03,-193.9447229E-03
-735.6000E-06,-4.2927134782E+00,+10.9233667E-03,-2.0841708E-03,-193.5678385E-03
-735.2000E-06,-4.2927134782E+00,+7.6570351E-03,-4.7726130E-03,-193.5678385E-03
-734.8000E-06,-4.4748742837E+00,+7.2801507E-03,-4.3454774E-03,-193.5678385E-03
-734.4000E-06,-4.3115576995E+00,+10.9233667E-03,-3.5414573E-03,-197.2110546E-03
-734.0000E-06,-4.4748742837E+00,+5.8354271E-03,-1.2801508E-03,-193.9447229E-03
-733.6000E-06,-4.4937185049E+00,+7.0917085E-03,-2.5113065E-03,-197.2110546E-03
-733.2000E-06,-4.3115576995E+00,+9.1017587E-03,-2.6620603E-03,-193.9447229E-03
-732.8000E-06,-4.4748742837E+00,+7.4685929E-03,-3.3907035E-03,-197.2110546E-03
-732.4000E-06,-4.4937185049E+00,+9.1017587E-03,-4.9233668E-03,-193.9447229E-03
-732.0000E-06,-4.3115576995E+00,+7.4685929E-03,-2.8881909E-03,-193.5678385E-03
-731.6000E-06,-4.2927134782E+00,+9.1017587E-03,-1.9334171E-03,-193.5678385E-03
-731.2000E-06,-4.4748742837E+00,+7.4685929E-03,-1.8580402E-03,-197.2110546E-03
-730.8000E-06,-4.3115576995E+00,+7.2801507E-03,-2.5866834E-03,-197.5879390E-03
-730.4000E-06,-4.4748742837E+00,+9.1017587E-03,-2.6620603E-03,-193.9447229E-03
-730.0000E-06,-4.4937185049E+00,+7.4685929E-03,-4.1193467E-03,-197.2110546E-03
-729.6000E-06,-4.3115576995E+00,+5.4585426E-03,-2.8128141E-03,-193.9447229E-03
-729.2000E-06,-4.2927134782E+00,+8.9133165E-03,-2.6620603E-03,-193.5678385E-03
-728.8000E-06,-4.4748742837E+00,+9.2902009E-03,-4.8479899E-03,-193.5678385E-03
-728.4000E-06,-4.3115576995E+00,+7.4685929E-03,-4.3454774E-03,-193.5678385E-03
-728.0000E-06,-4.2927134782E+00,+9.1017587E-03,-2.8128141E-03,-197.2110546E-03
-727.6000E-06,-4.4748742837E+00,+9.2902009E-03,-4.1193467E-03,-193.9447229E-03
-727.2000E-06,-4.4937185049E+00,+5.6469848E-03,-2.8128141E-03,-197.2110546E-03
-726.8000E-06,-4.6758793104E+00,+8.9133165E-03,-4.1193467E-03,-193.9447229E-03
-726.4000E-06,-4.5125627262E+00,+5.6469848E-03,-2.0841708E-03,-197.2110546E-03
-726.0000E-06,-4.4937185049E+00,+7.0917085E-03,-1.8580402E-03,-193.9447229E-03
-725.6000E-06,-4.4937185049E+00,+7.2801507E-03,-3.3153266E-03,-197.2110546E-03
-725.2000E-06,-4.4937185049E+00,+9.1017587E-03,-2.0087940E-03,-197.5879390E-03
-724.8000E-06,-4.3115576995E+00,+7.4685929E-03,-3.3153266E-03,-197.5879390E-03
-724.4000E-06,-4.4748742837E+00,+5.4585426E-03,-2.0087940E-03,-197.5879390E-03
-724.0000E-06,-4.4937185049E+00,+7.0917085E-03,-3.3153266E-03,-197.5879390E-03
-723.6000E-06,-4.4937185049E+00,+9.1017587E-03,-2.7374372E-03,-193.9447229E-03
-723.2000E-06,-4.3115576995E+00,+5.6469848E-03,-3.3907035E-03,-197.2110546E-03
-722.8000E-06,-4.4748742837E+00,+7.0917085E-03,-2.7374372E-03,-193.9447229E-03
-722.4000E-06,-4.4937185049E+00,+5.4585426E-03,-3.3907035E-03,-197.2110546E-03
-722.0000E-06,-4.4937185049E+00,+7.0917085E-03,-3.4660804E-03,-197.5879390E-03
-721.6000E-06,-4.4937185049E+00,+7.2801507E-03,-1.2801508E-03,-193.9447229E-03
-721.2000E-06,-4.4937185049E+00,+9.1017587E-03,-2.5113065E-03,-193.5678385E-03
-720.8000E-06,-4.3115576995E+00,+7.4685929E-03,-3.3907035E-03,-197.2110546E-03
-720.4000E-06,-4.4748742837E+00,+9.1017587E-03,-2.7374372E-03,-193.9447229E-03
-720.0000E-06,-4.4937185049E+00,+9.2902009E-03,-2.6620603E-03,-193.5678385E-03
-719.6000E-06,-4.4937185049E+00,+9.2902009E-03,-2.6620603E-03,-189.9246225E-03
-719.2000E-06,-4.4937185049E+00,+5.6469848E-03,-3.3907035E-03,-196.8341701E-03
-718.8000E-06,-4.3115576995E+00,+5.2701004E-03,-3.4660804E-03,-197.5879390E-03
-718.4000E-06,-4.2927134782E+00,+7.0917085E-03,-3.4660804E-03,-193.9447229E-03
-718.0000E-06,-4.4748742837E+00,+7.2801507E-03,-3.4660804E-03,-197.2110546E-03
-717.6000E-06,-4.3115576995E+00,+7.2801507E-03,-2.7374372E-03,-197.5879390E-03
-717.2000E-06,-4.2927134782E+00,+7.2801507E-03,-4.1193467E-03,-193.9447229E-03
-716.8000E-06,-4.2927134782E+00,+9.1017587E-03,-3.5414573E-03,-197.2110546E-03
-716.4000E-06,-4.2927134782E+00,+5.6469848E-03,-4.1947236E-03,-197.5879390E-03
-716.0000E-06,-4.2927134782E+00,+7.0917085E-03,-2.8128141E-03,-193.9447229E-03
-715.6000E-06,-4.4748742837E+00,+7.2801507E-03,-476.1307E-06,-193.5678385E-03
-715.2000E-06,-4.4937185049E+00,+5.4585426E-03,-3.8932161E-03,-197.2110546E-03
-714.8000E-06,-4.4937185049E+00,+5.2701004E-03,-1.3555276E-03,-193.9447229E-03
-714.4000E-06,-4.3115576995E+00,+5.2701004E-03,-3.9685929E-03,-197.2110546E-03
-714.0000E-06,-4.6570350891E+00,+7.0917085E-03,-5.7273869E-03,-193.9447229E-03
-713.6000E-06,-4.5125627262E+00,+7.2801507E-03,-2.2349246E-03,-193.5678385E-03
-713.2000E-06,-4.4937185049E+00,+7.2801507E-03,-3.3153266E-03,-197.2110546E-03
-712.8000E-06,-4.3115576995E+00,+9.1017587E-03,-2.0087940E-03,-197.5879390E-03
-712.4000E-06,-4.4748742837E+00,+7.4685929E-03,-6.2298994E-03,-193.9447229E-03
-712.0000E-06,-4.3115576995E+00,+10.9233667E-03,-1.5816583E-03,-193.5678385E-03
-711.6000E-06,-4.4748742837E+00,+7.6570351E-03,-3.9685929E-03,-193.5678385E-03
-711.2000E-06,-4.3115576995E+00,+7.2801507E-03,-2.8128141E-03,-197.2110546E-03
-710.8000E-06,-4.4748742837E+00,+7.2801507E-03,-1.9334171E-03,-193.9447229E-03
-710.4000E-06,-4.3115576995E+00,+7.2801507E-03,-2.5866834E-03,-193.5678385E-03
-710.0000E-06,-4.4748742837E+00,+10.9233667E-03,-476.1307E-06,-197.2110546E-03
-709.6000E-06,-4.4937185049E+00,+9.4786431E-03,-3.1645728E-03,-193.9447229E-03
-709.2000E-06,-4.4937185049E+00,+7.4685929E-03,-2.0087940E-03,-197.2110546E-03
-708.8000E-06,-4.4937185049E+00,+7.2801507E-03,-1.8580402E-03,-193.9447229E-03
-708.4000E-06,-4.4937185049E+00,+9.1017587E-03,-4.0439698E-03,-197.2110546E-03
-708.0000E-06,-4.4937185049E+00,+9.2902009E-03,-2.8128141E-03,-186.6582909E-03
-707.6000E-06,-4.4937185049E+00,+9.2902009E-03,-2.6620603E-03,-192.8140697E-03
-707.2000E-06,-4.4937185049E+00,+9.2902009E-03,-2.6620603E-03,-197.2110546E-03
-706.8000E-06,-4.3115576995E+00,+7.4685929E-03,-1.9334171E-03,-193.9447229E-03
-706.4000E-06,-4.2927134782E+00,+5.4585426E-03,-5.5012562E-03,-197.2110546E-03
-706.0000E-06,-4.4748742837E+00,+5.2701004E-03,-2.9635678E-03,-197.5879390E-03
-705.6000E-06,-4.3115576995E+00,+8.9133165E-03,-4.8479899E-03,-193.9447229E-03
-705.2000E-06,-4.2927134782E+00,+9.2902009E-03,-702.2613E-06,-197.2110546E-03
-704.8000E-06,-4.4748742837E+00,+7.4685929E-03,-1.7072864E-03,-197.5879390E-03
-704.4000E-06,-4.4937185049E+00,+7.2801507E-03,-1.8580402E-03,-197.5879390E-03
-704.0000E-06,-4.3115576995E+00,+5.4585426E-03,-1.8580402E-03,-193.9447229E-03
-703.6000E-06,-4.4748742837E+00,+7.0917085E-03,-1.1293970E-03,-193.5678385E-03
-703.2000E-06,-4.3115576995E+00,+9.1017587E-03,-3.2399497E-03,-193.5678385E-03
-702.8000E-06,-4.4748742837E+00,+7.4685929E-03,-4.9233668E-03,-193.5678385E-03
-702.4000E-06,-4.3115576995E+00,+7.2801507E-03,-4.3454774E-03,-197.2110546E-03
-702.0000E-06,-4.2927134782E+00,+9.1017587E-03,-4.2701005E-03,-193.9447229E-03
-701.6000E-06,-4.4748742837E+00,+7.4685929E-03,-4.2701005E-03,-197.2110546E-03
-701.2000E-06,-4.4937185049E+00,+7.2801507E-03,-3.5414573E-03,-197.5879390E-03
-700.8000E-06,-4.4937185049E+00,+9.1017587E-03,-2.7374372E-03,-193.9447229E-03
-700.4000E-06,-4.4937185049E+00,+9.2902009E-03,-1.2047739E-03,-189.9246225E-03
-700.0000E-06,-4.3115576995E+00,+9.2902009E-03,-3.9685929E-03,-193.1909541E-03
-699.6000E-06,-4.2927134782E+00,+11.1118089E-03,-4.2701005E-03,-193.5678385E-03
-699.2000E-06,-4.2927134782E+00,+7.6570351E-03,-5.7273869E-03,-193.5678385E-03
-698.8000E-06,-4.2927134782E+00,+9.1017587E-03,-1.5062814E-03,-197.2110546E-03
-698.4000E-06,-4.4748742837E+00,+7.4685929E-03,-1.7826633E-03,-193.9447229E-03
-698.0000E-06,-4.3115576995E+00,+7.2801507E-03,-3.3153266E-03,-186.2814064E-03
-697.6000E-06,-4.4748742837E+00,+7.2801507E-03,-3.4660804E-03,-196.4572857E-03
-697.2000E-06,-4.4937185049E+00,+7.2801507E-03,-2.7374372E-03,-197.5879390E-03
-696.8000E-06,-4.4937185049E+00,+5.4585426E-03,-2.6620603E-03,-197.5879390E-03
-696.4000E-06,-4.6758793104E+00,+8.9133165E-03,-1.9334171E-03,-197.5879390E-03
-696.0000E-06,-4.3304019207E+00,+5.6469848E-03,-1.8580402E-03,-193.9447229E-03
-695.6000E-06,-4.4748742837E+00,+7.0917085E-03,-5.5012562E-03,-197.2110546E-03
-695.2000E-06,-4.4937185049E+00,+9.1017587E-03,-1.5062814E-03,-197.5879390E-03
-694.8000E-06,-4.4937185049E+00,+7.4685929E-03,-2.5113065E-03,-197.5879390E-03
-694.4000E-06,-4.4937185049E+00,+9.1017587E-03,-2.6620603E-03,-197.5879390E-03
-694.0000E-06,-4.3115576995E+00,+7.4685929E-03,-2.6620603E-03,-193.9447229E-03
-693.6000E-06,-4.4748742837E+00,+9.1017587E-03,-3.3907035E-03,-189.9246225E-03
-693.2000E-06,-4.4937185049E+00,+7.4685929E-03,-2.0087940E-03,-196.8341701E-03
-692.8000E-06,-4.6758793104E+00,+7.2801507E-03,-3.3153266E-03,-197.5879390E-03
-692.4000E-06,-4.5125627262E+00,+7.2801507E-03,-3.4660804E-03,-193.9447229E-03
-692.0000E-06,-4.3115576995E+00,+7.2801507E-03,-2.7374372E-03,-193.5678385E-03
-691.6000E-06,-4.4748742837E+00,+7.2801507E-03,-2.6620603E-03,-189.9246225E-03
-691.2000E-06,-4.4937185049E+00,+7.2801507E-03,-1.9334171E-03,-193.1909541E-03
-690.8000E-06,-4.4937185049E+00,+7.2801507E-03,-4.0439698E-03,-197.2110546E-03
-690.4000E-06,-4.4937185049E+00,+9.1017587E-03,-4.9987437E-03,-193.9447229E-03
-690.0000E-06,-4.4937185049E+00,+9.2902009E-03,-2.8881909E-03,-193.5678385E-03
-689.6000E-06,-4.4937185049E+00,+7.4685929E-03,-2.6620603E-03,-193.5678385E-03
-689.2000E-06,-4.4937185049E+00,+5.4585426E-03,-3.3907035E-03,-197.2110546E-03
-688.8000E-06,-4.4937185049E+00,+7.0917085E-03,-2.7374372E-03,-197.5879390E-03
-688.4000E-06,-4.4937185049E+00,+5.4585426E-03,-1.9334171E-03,-197.5879390E-03
-688.0000E-06,-4.3115576995E+00,+7.0917085E-03,-3.3153266E-03,-197.5879390E-03
-687.6000E-06,-4.4748742837E+00,+7.2801507E-03,-3.4660804E-03,-197.5879390E-03
-687.2000E-06,-4.3115576995E+00,+7.2801507E-03,-2.7374372E-03,-197.5879390E-03
-686.8000E-06,-4.4748742837E+00,+9.1017587E-03,-4.8479899E-03,-193.9447229E-03
-686.4000E-06,-4.4937185049E+00,+7.4685929E-03,-3.6168341E-03,-193.5678385E-03
-686.0000E-06,-4.3115576995E+00,+7.2801507E-03,-2.7374372E-03,-197.2110546E-03
-685.6000E-06,-4.2927134782E+00,+9.1017587E-03,-4.1193467E-03,-197.5879390E-03
-685.2000E-06,-4.2927134782E+00,+9.2902009E-03,-2.8128141E-03,-197.5879390E-03
-684.8000E-06,-4.4748742837E+00,+7.4685929E-03,-3.3907035E-03,-193.9447229E-03
-684.4000E-06,-4.3115576995E+00,+7.2801507E-03,-4.1947236E-03,-197.2110546E-03
-684.0000E-06,-4.4748742837E+00,+9.1017587E-03,-3.5414573E-03,-193.9447229E-03
-683.6000E-06,-4.4937185049E+00,+7.4685929E-03,-3.4660804E-03,-197.2110546E-03
-683.2000E-06,-4.3115576995E+00,+7.2801507E-03,-2.7374372E-03,-193.9447229E-03
-682.8000E-06,-4.4748742837E+00,+10.9233667E-03,-3.3907035E-03,-197.2110546E-03
-682.4000E-06,-4.4937185049E+00,+9.4786431E-03,-4.1947236E-03,-197.5879390E-03
-682.0000E-06,-4.4937185049E+00,+7.4685929E-03,-2.0841708E-03,-197.5879390E-03
-681.6000E-06,-4.4937185049E+00,+7.2801507E-03,-1.8580402E-03,-197.5879390E-03
-681.2000E-06,-4.3115576995E+00,+9.1017587E-03,-1.1293970E-03,-197.5879390E-03
-680.8000E-06,-4.2927134782E+00,+7.4685929E-03,-1.7826633E-03,-201.2311550E-03
-680.4000E-06,-4.2927134782E+00,+7.2801507E-03,-2.5866834E-03,-194.3216074E-03
-680.0000E-06,-4.4748742837E+00,+5.4585426E-03,-4.8479899E-03,-197.2110546E-03
-679.6000E-06,-4.1293968940E+00,+8.9133165E-03,-3.6168341E-03,-197.5879390E-03
-679.2000E-06,-4.4560300624E+00,+9.2902009E-03,-2.7374372E-03,-193.9447229E-03
-678.8000E-06,-4.4937185049E+00,+7.4685929E-03,-4.8479899E-03,-193.5678385E-03
-678.4000E-06,-4.3115576995E+00,+7.2801507E-03,-3.6168341E-03,-197.2110546E-03
-678.0000E-06,-4.4748742837E+00,+9.1017587E-03,-1.2801508E-03,-190.3015069E-03
-677.6000E-06,-4.3115576995E+00,+7.4685929E-03,-1.7826633E-03,-193.1909541E-03
-677.2000E-06,-4.4748742837E+00,+5.4585426E-03,-2.5866834E-03,-193.5678385E-03
-676.8000E-06,-4.3115576995E+00,+7.0917085E-03,-3.3907035E-03,-189.9246225E-03
-676.4000E-06,-4.4748742837E+00,+7.2801507E-03,-2.7374372E-03,-193.1909541E-03
-676.0000E-06,-4.3115576995E+00,+9.1017587E-03,-1.9334171E-03,-197.2110546E-03
-675.6000E-06,-4.2927134782E+00,+7.4685929E-03,-3.3153266E-03,-193.9447229E-03
-675.2000E-06,-4.2927134782E+00,+9.1017587E-03,-4.9233668E-03,-193.5678385E-03
-674.8000E-06,-4.2927134782E+00,+9.2902009E-03,-1.4309045E-03,-197.2110546E-03
-674.4000E-06,-4.2927134782E+00,+11.1118089E-03,-1.7826633E-03,-197.5879390E-03
-674.0000E-06,-4.2927134782E+00,+7.6570351E-03,-3.3153266E-03,-193.9447229E-03
-673.6000E-06,-4.4748742837E+00,+9.1017587E-03,-1.2801508E-03,-193.5678385E-03
-673.2000E-06,-4.4937185049E+00,+9.2902009E-03,-4.6972361E-03,-189.9246225E-03
-672.8000E-06,-4.3115576995E+00,+11.1118089E-03,-3.6168341E-03,-193.1909541E-03
-672.4000E-06,-4.2927134782E+00,+9.4786431E-03,-4.9233668E-03,-193.5678385E-03
-672.0000E-06,-4.4748742837E+00,+9.2902009E-03,-1.4309045E-03,-197.2110546E-03
-671.6000E-06,-4.4937185049E+00,+7.4685929E-03,-1.7826633E-03,-193.9447229E-03
-671.2000E-06,-4.4937185049E+00,+10.9233667E-03,-2.5866834E-03,-193.5678385E-03
-670.8000E-06,-4.1293968940E+00,+7.6570351E-03,-4.1193467E-03,-193.5678385E-03
-670.4000E-06,-4.2738692570E+00,+9.1017587E-03,-4.2701005E-03,-193.5678385E-03
-670.0000E-06,-4.2927134782E+00,+5.6469848E-03,-2.8128141E-03,-197.2110546E-03
-669.6000E-06,-4.4748742837E+00,+8.9133165E-03,-2.6620603E-03,-193.9447229E-03
-669.2000E-06,-4.3115576995E+00,+9.2902009E-03,-4.1193467E-03,-193.5678385E-03
-668.8000E-06,-4.4748742837E+00,+7.4685929E-03,-3.5414573E-03,-193.5678385E-03
-668.4000E-06,-4.3115576995E+00,+5.4585426E-03,-3.4660804E-03,-193.5678385E-03
-668.0000E-06,-4.4748742837E+00,+7.0917085E-03,-2.7374372E-03,-193.5678385E-03
-667.6000E-06,-4.4937185049E+00,+7.2801507E-03,-3.3907035E-03,-197.2110546E-03
-667.2000E-06,-4.4937185049E+00,+5.4585426E-03,-3.4660804E-03,-197.5879390E-03
-666.8000E-06,-4.4937185049E+00,+8.9133165E-03,-4.9233668E-03,-193.9447229E-03
-666.4000E-06,-4.4937185049E+00,+7.4685929E-03,-2.1595477E-03,-197.2110546E-03
-666.0000E-06,-4.4937185049E+00,+9.1017587E-03,-3.3153266E-03,-193.9447229E-03
-665.6000E-06,-4.4937185049E+00,+9.2902009E-03,-2.7374372E-03,-193.5678385E-03
-665.2000E-06,-4.4937185049E+00,+9.2902009E-03,-4.1193467E-03,-200.8542706E-03
-664.8000E-06,-4.4937185049E+00,+7.4685929E-03,-3.5414573E-03,-194.3216074E-03
-664.4000E-06,-4.3115576995E+00,+7.2801507E-03,-2.7374372E-03,-197.2110546E-03
-664.0000E-06,-4.4748742837E+00,+9.1017587E-03,-1.9334171E-03,-193.9447229E-03
-663.6000E-06,-4.4937185049E+00,+7.4685929E-03,-2.5866834E-03,-193.5678385E-03
-663.2000E-06,-4.4937185049E+00,+9.1017587E-03,-1.2047739E-03,-193.5678385E-03
-662.8000E-06,-4.3115576995E+00,+9.2902009E-03,-3.9685929E-03,-193.5678385E-03
-662.4000E-06,-4.2927134782E+00,+7.4685929E-03,-2.0841708E-03,-193.5678385E-03
-662.0000E-06,-4.2927134782E+00,+9.1017587E-03,-4.0439698E-03,-197.2110546E-03
-661.6000E-06,-4.2927134782E+00,+9.2902009E-03,-626.8844E-06,-193.9447229E-03
-661.2000E-06,-4.2927134782E+00,+7.4685929E-03,-3.8932161E-03,-197.2110546E-03
-660.8000E-06,-4.2927134782E+00,+7.2801507E-03,-2.0841708E-03,-190.3015069E-03
-660.4000E-06,-4.4748742837E+00,+9.1017587E-03,-4.7726130E-03,-193.1909541E-03
-660.0000E-06,-4.4937185049E+00,+5.6469848E-03,-1.4309045E-03,-197.2110546E-03
-659.6000E-06,-4.3115576995E+00,+8.9133165E-03,-3.9685929E-03,-197.5879390E-03
-659.2000E-06,-4.4748742837E+00,+9.2902009E-03,-4.9987437E-03,-193.9447229E-03
-658.8000E-06,-4.4937185049E+00,+5.6469848E-03,-3.6168341E-03,-193.5678385E-03
-658.4000E-06,-4.3115576995E+00,+8.9133165E-03,-2.0087940E-03,-193.5678385E-03
-658.0000E-06,-4.2927134782E+00,+5.6469848E-03,-4.0439698E-03,-200.8542706E-03
-657.6000E-06,-4.2927134782E+00,+8.9133165E-03,-2.8128141E-03,-194.3216074E-03
-657.2000E-06,-4.4748742837E+00,+9.2902009E-03,-4.8479899E-03,-193.5678385E-03
-656.8000E-06,-4.3115576995E+00,+7.4685929E-03,-2.1595477E-03,-193.5678385E-03
-656.4000E-06,-4.2927134782E+00,+5.4585426E-03,-3.3153266E-03,-193.5678385E-03
-656.0000E-06,-4.2927134782E+00,+7.0917085E-03,-2.7374372E-03,-193.5678385E-03
-655.6000E-06,-4.4748742837E+00,+5.4585426E-03,-1.2047739E-03,-193.5678385E-03
-655.2000E-06,-4.4937185049E+00,+7.0917085E-03,-2.5113065E-03,-193.5678385E-03
-654.8000E-06,-4.4937185049E+00,+7.2801507E-03,-1.9334171E-03,-197.2110546E-03
-654.4000E-06,-4.4937185049E+00,+7.2801507E-03,-3.3153266E-03,-197.5879390E-03
-654.0000E-06,-4.4937185049E+00,+5.4585426E-03,-2.0087940E-03,-193.9447229E-03
-653.6000E-06,-4.4937185049E+00,+8.9133165E-03,-4.7726130E-03,-197.2110546E-03
