Time / sec	Linewidth / MHz
217.758000	0.051939
218.758000	0.054214
219.759000	0.053787
220.760000	0.055785
221.757000	0.053588
222.757000	0.054010
223.758000	0.054659
224.758000	0.054408
225.757000	0.053432
226.757000	0.052982
227.758000	0.056696
228.758000	0.052670
229.759000	0.053820
230.758000	0.053492
231.759000	0.057100
232.756000	0.052297
233.757000	0.049559
234.757000	0.049677
235.758000	0.048918
236.760000	0.052007
237.760000	0.047383
238.761000	0.049496
239.762000	0.047972
240.764000	0.047990
241.763000	0.047577
242.765000	0.047739
243.767000	0.052662
244.767000	0.047333
245.767000	0.048649
246.766000	0.047444
247.765000	0.045076
248.767000	0.047769
249.767000	0.044378
250.769000	0.045950
251.770000	0.046692
252.770000	0.044710
253.771000	0.045495
254.773000	0.044210
255.776000	0.043266
256.782000	0.044851
257.798000	0.044749
258.803000	0.041981
259.808000	0.043944
260.809000	0.041688
261.809000	0.045215
262.810000	0.045169
263.812000	0.043589
264.815000	0.043099
265.817000	0.042004
266.820000	0.041918
267.823000	0.043243
268.825000	0.041542
269.826000	0.042540
270.826000	0.045058
271.826000	0.044412
272.829000	0.044452
273.830000	0.042476
274.829000	0.043512
275.830000	0.043831
276.833000	0.041917
277.834000	0.044154
278.833000	0.044348
279.832000	0.042153
280.833000	0.043699
281.832000	0.042519
282.833000	0.042745
283.835000	0.041328
284.838000	0.042918
285.840000	0.043815
286.842000	0.044840
287.845000	0.041707
288.847000	0.045737
289.850000	0.042910
290.850000	0.042555
291.851000	0.041804
292.854000	0.042412
293.855000	0.041941
294.856000	0.043975
295.856000	0.043429
296.856000	0.044032
297.858000	0.045204
298.860000	0.042975
299.863000	0.043139
300.865000	0.044559
301.866000	0.043932
302.868000	0.042862
303.870000	0.044161
304.871000	0.044045
305.872000	0.041936
306.872000	0.045268
307.872000	0.044242
308.872000	0.042702
309.873000	0.041625
310.872000	0.044237
311.874000	0.047425
312.875000	0.043691
313.877000	0.044904
314.878000	0.046350
315.879000	0.045602
316.879000	0.043046
317.895000	0.044118
318.908000	0.044906
319.910000	0.041717
320.912000	0.048976
321.911000	0.043462
322.912000	0.044370
323.910000	0.041773
324.913000	0.042059
325.915000	0.044225
326.916000	0.043240
327.914000	0.042792
328.914000	0.042528
329.915000	0.043592
330.916000	0.042679
331.916000	0.042090
332.918000	0.042267
333.920000	0.042388
334.923000	0.042679
335.924000	0.041852
336.926000	0.042323
337.926000	0.042458
338.928000	0.042647
339.929000	0.042166
340.930000	0.041910
341.930000	0.042144
342.931000	0.041338
343.932000	0.041841
344.933000	0.042523
345.936000	0.041979
346.936000	0.043983
347.937000	0.042749
348.939000	0.043862
349.941000	0.044626
350.942000	0.044330
351.944000	0.043875
352.945000	0.043070
353.947000	0.041138
354.947000	0.041275
355.949000	0.041712
356.951000	0.040999
357.951000	0.042179
358.953000	0.041942
359.954000	0.041535
360.955000	0.046117
361.956000	0.042165
362.962000	0.042833
363.962000	0.042474
364.962000	0.041423
365.965000	0.042089
366.968000	0.041182
367.972000	0.042402
368.974000	0.043284
369.975000	0.041529
370.978000	0.042887
371.980000	0.046708
372.980000	0.045328
373.981000	0.046212
374.982000	0.042689
375.983000	0.043100
376.983000	0.043195
377.985000	0.043570
378.987000	0.044950
379.990000	0.042724
380.991000	0.042092
381.991000	0.044773
382.993000	0.042887
383.992000	0.043612
384.995000	0.042736
385.996000	0.042473
386.998000	0.043406
387.999000	0.041440
389.001000	0.043182
390.001000	0.043926
391.004000	0.044550
392.006000	0.044455
393.006000	0.042889
394.008000	0.041971
395.008000	0.044152
396.010000	0.042431
397.009000	0.045915
398.012000	0.048163
399.012000	0.044751
400.013000	0.042829
401.014000	0.061251
402.013000	0.042193
403.015000	0.043928
404.014000	0.043310
405.015000	0.041309
406.015000	0.042757
407.016000	0.043710
408.016000	0.042852
409.017000	0.042799
410.019000	0.043761
411.021000	0.042941
412.021000	0.041458
413.023000	0.042343
414.022000	0.041327
415.024000	0.041721
416.024000	0.044164
417.027000	0.042331
418.028000	0.041070
419.031000	0.041086
420.032000	0.045533
421.032000	0.042461
422.032000	0.041844
423.032000	0.043081
424.031000	0.044896
425.032000	0.042556
426.034000	0.044437
427.033000	0.041791
428.035000	0.041957
429.036000	0.043981
430.038000	0.045743
431.037000	0.042605
432.037000	0.044794
433.037000	0.043113
434.037000	0.044724
435.038000	0.045964
436.038000	0.043043
437.040000	0.043706
438.042000	0.045242
439.044000	0.045652
440.045000	0.044620
441.047000	0.043996
442.047000	0.042340
443.048000	0.044509
444.049000	0.044049
445.049000	0.043891
446.051000	0.043298
447.053000	0.042299
448.054000	0.044232
449.055000	0.043773
450.058000	0.042861
451.059000	0.043832
452.061000	0.041639
453.061000	0.041999
454.062000	0.042733
455.063000	0.043585
456.068000	0.041987
457.067000	0.042029
458.069000	0.042181
459.068000	0.044228
460.071000	0.042682
461.072000	0.043390
462.073000	0.046010
463.074000	0.046359
464.076000	0.049264
465.080000	0.050230
466.082000	0.053124
467.082000	0.054284
468.083000	0.056402
469.082000	0.054432
470.081000	0.053058
471.080000	0.050559
472.082000	0.050279
473.081000	0.047753
474.082000	0.049402
475.082000	0.048038
476.084000	0.045539
477.082000	0.044204
478.082000	0.045877
479.082000	0.044514
480.083000	0.045153
481.085000	0.042545
482.085000	0.041957
483.087000	0.043590
484.087000	0.041767
485.087000	0.044762
486.088000	0.045679
487.089000	0.047796
488.092000	0.048901
489.093000	0.047905
490.092000	0.049825
491.092000	0.053218
492.092000	0.055165
493.094000	0.054517
494.095000	0.054014
495.097000	0.054546
496.098000	0.056196
497.098000	0.055816
498.096000	0.054580
499.095000	0.055573
500.096000	0.052478
501.097000	0.050441
502.098000	0.048014
503.098000	0.050559
504.097000	0.046930
505.098000	0.047032
506.097000	0.045375
507.098000	0.046708
508.099000	0.045111
509.098000	0.044408
510.099000	0.043549
511.100000	0.044447
512.100000	0.043812
513.120000	0.044277
514.122000	0.044382
515.124000	0.044115
516.123000	0.045076
517.126000	0.043711
518.127000	0.043351
519.128000	0.047322
520.127000	0.044517
521.128000	0.044364
522.128000	0.041994
523.130000	0.043744
524.131000	0.042276
525.130000	0.044614
526.131000	0.044755
527.132000	0.044404
528.135000	0.044397
529.136000	0.046500
530.136000	0.045848
531.136000	0.043213
532.138000	0.045261
533.138000	0.044717
534.139000	0.047962
535.138000	0.046314
536.139000	0.046652
537.139000	0.049285
538.140000	0.046178
539.139000	0.046885
540.140000	0.046608
541.139000	0.048113
542.139000	0.045884
543.138000	0.046938
544.138000	0.047126
545.140000	0.047811
546.141000	0.047656
547.141000	0.045752
548.143000	0.045582
549.144000	0.044962
550.144000	0.047892
551.144000	0.047769
552.146000	0.046394
553.147000	0.046469
554.147000	0.047743
555.145000	0.045743
556.146000	0.051274
557.146000	0.046089
558.148000	0.046441
559.148000	0.048568
560.150000	0.047608
561.151000	0.047021
562.152000	0.047045
563.153000	0.047209
564.152000	0.047052
565.151000	0.046574
566.150000	0.048121
567.151000	0.044291
568.150000	0.045187
569.152000	0.044529
570.151000	0.044957
571.152000	0.044169
572.151000	0.044834
573.151000	0.043856
574.151000	0.043657
575.150000	0.043958
576.153000	0.044605
577.153000	0.042688
578.154000	0.042620
579.155000	0.044763
580.154000	0.042211
581.156000	0.045229
582.158000	0.042812
583.157000	0.042824
584.157000	0.042792
585.159000	0.045002
586.160000	0.045181
587.159000	0.045599
588.159000	0.043619
589.160000	0.043151
590.163000	0.046349
591.164000	0.043974
592.165000	0.044651
593.165000	0.042877
594.165000	0.044153
595.167000	0.042526
596.169000	0.042747
597.169000	0.044726
598.169000	0.042731
599.172000	0.042875
600.173000	0.043712
601.173000	0.042149
602.171000	0.042743
603.176000	0.044521
604.177000	0.042300
605.179000	0.044921
606.182000	0.042550
607.182000	0.043831
608.184000	0.042619
609.186000	0.043776
610.186000	0.044904
611.187000	0.041894
612.189000	0.045270
613.188000	0.043031
614.187000	0.041498
615.195000	0.043525
616.197000	0.042356
617.198000	0.042259
618.199000	0.042767
619.201000	0.042162
620.200000	0.041737
621.203000	0.041797
622.204000	0.042026
623.205000	0.041655
624.205000	0.041607
625.208000	0.042199
626.209000	0.041764
627.210000	0.042520
628.210000	0.042546
629.209000	0.041795
630.210000	0.043260
631.210000	0.044390
632.212000	0.042299
633.214000	0.044696
634.213000	0.042791
635.215000	0.045760
636.215000	0.044031
637.217000	0.043893
638.217000	0.044321
639.218000	0.045776
640.220000	0.046154
641.218000	0.045109
642.219000	0.046401
643.221000	0.045747
644.220000	0.048377
645.219000	0.047027
646.221000	0.047794
647.220000	0.045595
648.220000	0.045190
649.218000	0.047743
650.218000	0.047667
651.219000	0.047157
652.219000	0.046890
653.218000	0.047021
654.218000	0.048143
655.217000	0.048517
656.217000	0.046582
657.217000	0.048802
658.244000	0.049963
659.244000	0.050180
660.244000	0.048396
661.243000	0.048551
662.243000	0.049447
663.245000	0.052479
664.246000	0.054471
665.245000	0.054663
666.245000	0.053803
667.247000	0.053273
668.247000	0.053950
669.247000	0.054675
670.246000	0.055815
671.246000	0.055201
672.247000	0.054943
673.247000	0.055074
674.246000	0.054328
675.246000	0.055821
676.246000	0.054897
677.246000	0.056444
678.245000	0.055024
679.243000	0.057458
680.244000	0.055065
681.242000	0.054014
682.242000	0.053653
683.240000	0.053256
684.239000	0.056851
685.239000	0.051355
686.239000	0.051370
687.235000	0.056627
688.234000	0.050634
689.233000	0.049686
690.232000	0.047791
691.231000	0.050120
692.231000	0.047975
693.232000	0.047436
694.233000	0.075126
695.232000	0.048912
696.232000	0.048139
697.231000	0.046711
698.231000	0.047179
699.230000	0.047406
700.229000	0.048442
701.230000	0.048176
702.230000	0.049316
703.230000	0.048759
704.229000	0.048646
705.230000	0.048936
706.230000	0.047136
707.230000	0.049054
708.231000	0.047607
709.231000	0.045416
710.233000	0.046215
711.234000	0.049927
712.234000	0.046211
713.236000	0.049831
714.236000	0.047093
715.237000	0.047642
716.237000	0.049130
717.237000	0.046550
718.238000	0.046890
719.240000	0.046318
720.242000	0.046950
721.248000	0.046707
722.253000	0.048463
723.255000	0.047157
724.257000	0.048966
725.256000	0.048571
726.256000	0.049305
727.256000	0.048677
728.256000	0.047377
729.257000	0.051114
730.257000	0.050792
731.258000	0.051822
732.259000	0.053439
733.259000	0.053731
734.260000	0.055001
735.260000	0.053486
736.260000	0.052914
737.258000	0.054357
738.259000	0.055588
739.259000	0.055458
740.260000	0.054959
741.261000	0.055499
742.261000	0.054270
743.262000	0.054554
744.260000	0.053102
745.260000	0.052368
746.258000	0.055023
747.257000	0.055320
748.255000	0.055175
749.254000	0.054286
750.254000	0.057633
751.253000	0.055089
752.253000	0.054104
753.253000	0.052912
754.252000	0.052024
755.252000	0.049012
756.254000	0.050063
757.254000	0.049690
758.254000	0.049342
759.253000	0.052456
760.253000	0.049427
761.251000	0.050121
762.250000	0.048894
763.250000	0.046134
764.250000	0.045655
765.251000	0.045975
766.249000	0.044028
767.251000	0.043496
768.252000	0.042142
769.254000	0.045147
770.255000	0.042169
771.255000	0.043281
772.256000	0.045585
773.258000	0.044223
774.258000	0.045841
775.258000	0.045435
776.259000	0.045867
777.260000	0.049162
778.262000	0.048520
779.263000	0.053873
780.263000	0.053728
781.262000	0.054015
782.262000	0.056757
783.260000	0.054111
784.259000	0.055363
785.259000	0.053723
786.258000	0.055538
787.258000	0.054806
788.258000	0.055498
789.260000	0.055109
790.285000	0.052441
791.284000	0.053389
792.281000	0.051290
793.284000	0.051641
794.284000	0.052148
795.284000	0.053757
796.284000	0.050772
797.285000	0.053635
798.288000	0.048497
799.289000	0.048354
800.289000	0.044991
801.288000	0.047722
802.290000	0.045023
803.291000	0.046717
804.291000	0.048649
805.292000	0.046738
806.291000	0.044983
807.293000	0.043848
808.294000	0.044524
809.295000	0.043832
810.296000	0.046059
811.296000	0.044865
812.297000	0.045186
813.299000	0.043152
814.301000	0.044537
815.303000	0.045188
816.304000	0.045457
817.305000	0.048365
818.306000	0.043404
819.306000	0.043719
820.307000	0.042312
821.310000	0.045148
822.312000	0.043560
823.313000	0.042210
824.320000	0.044070
825.324000	0.044206
826.324000	0.041427
827.325000	0.043706
828.327000	0.043005
829.329000	0.043214
830.331000	0.042430
831.332000	0.043993
832.335000	0.045389
833.337000	0.044727
834.337000	0.045863
835.338000	0.046850
836.336000	0.046281
837.337000	0.045281
838.337000	0.045576
839.337000	0.046975
840.338000	0.045985
841.340000	0.045933
842.343000	0.050453
843.343000	0.049022
844.343000	0.047048
845.343000	0.048446
846.343000	0.046854
847.343000	0.047707
848.346000	0.049550
849.346000	0.050003
850.345000	0.046230
851.346000	0.048407
852.346000	0.048605
853.346000	0.046761
854.348000	0.044330
855.349000	0.047659
856.350000	0.043811
857.352000	0.046108
858.354000	0.043963
859.356000	0.046681
860.355000	0.045370
861.357000	0.043887
862.357000	0.044255
863.360000	0.042037
864.361000	0.042670
865.362000	0.042468
866.367000	0.044449
867.372000	0.042362
868.372000	0.044098
869.372000	0.041913
870.375000	0.045883
871.376000	0.043686
872.378000	0.042700
873.379000	0.042726
874.381000	0.042392
875.383000	0.042569
876.385000	0.044463
877.385000	0.043222
878.386000	0.045945
879.386000	0.044497
880.389000	0.044095
881.392000	0.042651
882.392000	0.042444
883.394000	0.042019
884.396000	0.042583
885.398000	0.041858
886.398000	0.042862
887.399000	0.042376
888.399000	0.042842
889.399000	0.045891
890.398000	0.045722
891.397000	0.043818
892.398000	0.044463
893.398000	0.043556
894.398000	0.044308
895.399000	0.044358
896.399000	0.047456
897.400000	0.044301
898.401000	0.046441
899.402000	0.046750
900.405000	0.045946
901.406000	0.045456
902.408000	0.044190
903.409000	0.043971
904.408000	0.045039
905.408000	0.046107
906.410000	0.047392
907.409000	0.046287
908.410000	0.045801
909.412000	0.043663
910.413000	0.043824
911.414000	0.044838
912.416000	0.043010
913.416000	0.044851
914.417000	0.043550
915.419000	0.044291
916.420000	0.044950
917.421000	0.042387
918.420000	0.046320
919.419000	0.043078
920.420000	0.042619
921.421000	0.043916
922.421000	0.045695
923.423000	0.053632
924.424000	0.043247
925.424000	0.043075
926.424000	0.045333
927.440000	0.045168
928.465000	0.045227
929.466000	0.045410
930.469000	0.045023
931.473000	0.047539
932.474000	0.043716
933.475000	0.043070
934.476000	0.041979
935.476000	0.044260
936.477000	0.043480
937.478000	0.043575
938.480000	0.042392
939.481000	0.042327
940.482000	0.042656
941.484000	0.044283
942.485000	0.041897
943.487000	0.042445
944.487000	0.044507
945.487000	0.042954
946.489000	0.042516
