Time / sec	Linewidth / MHz
1535.674000	0.272239
1536.666000	0.259479
1537.656000	0.285741
1538.646000	0.290150
1539.634000	0.269407
1540.621000	0.253594
1541.609000	0.256783
1542.596000	0.250819
1543.585000	0.257556
1544.573000	0.287938
1545.556000	0.279237
1546.548000	0.263980
1547.535000	0.282460
1548.523000	0.345490
1549.506000	0.291142
1550.492000	0.268181
1551.481000	0.251357
1552.470000	0.284137
1553.457000	0.279162
1554.445000	0.292177
1555.433000	0.255231
1556.420000	0.258397
1557.409000	0.302803
1558.394000	0.291741
1559.384000	0.275056
1560.372000	0.257410
1561.361000	0.261070
1562.348000	0.266992
1563.334000	0.277684
1564.322000	0.288285
1565.310000	0.266920
1566.301000	0.266524
1567.289000	0.292942
1568.275000	0.290233
1569.262000	0.259886
1570.250000	0.253380
1571.238000	0.327217
1572.227000	0.283110
1573.213000	0.277065
1574.203000	0.285348
1575.188000	0.256319
1576.177000	0.277049
1577.166000	0.300112
1578.155000	0.298855
1579.142000	0.253091
1580.131000	0.255435
1581.122000	0.273582
1582.111000	0.262070
1583.100000	0.278227
1584.089000	0.261746
1585.079000	0.256664
1586.066000	0.291239
1587.056000	0.325990
1588.040000	0.277391
1589.026000	0.247580
1590.016000	0.246486
1591.006000	0.249484
1591.995000	0.256178
1592.983000	0.262475
1593.972000	0.250096
1594.962000	0.279920
1595.949000	0.302762
1596.938000	0.278151
1597.923000	0.239146
1598.910000	0.240910
1599.899000	0.235902
1600.887000	0.245708
1601.874000	0.253032
1602.863000	0.342093
1603.854000	0.244608
1604.843000	0.252972
1605.830000	0.241501
1606.819000	0.245360
1607.808000	0.233572
1608.794000	0.235494
1609.782000	0.254572
1610.770000	0.248545
1611.759000	0.267628
1612.750000	0.261487
1613.740000	0.235773
1614.729000	0.303115
1615.717000	0.265356
1616.705000	0.253217
1617.693000	0.229486
1618.682000	0.259402
1619.673000	0.230051
1620.660000	0.311887
1621.648000	0.300373
1622.634000	0.245268
1623.623000	0.302732
1624.609000	0.259602
1625.599000	0.249319
1626.588000	0.236192
1627.579000	0.238652
1628.568000	0.271816
1629.559000	0.272294
1630.547000	0.289164
1631.538000	0.337524
1632.526000	0.348183
1633.513000	0.254104
1634.501000	0.254169
1635.490000	0.274779
1636.475000	0.235245
1637.465000	0.245684
1638.453000	0.287439
1639.440000	0.296584
1640.428000	0.248440
1641.417000	0.244395
1642.407000	0.305939
1643.396000	0.342948
1644.383000	0.325683
1645.371000	0.272025
1646.357000	0.322650
1647.346000	0.369448
1648.334000	0.352189
1649.322000	0.264610
1650.308000	0.250498
1651.295000	0.257923
1652.285000	0.259037
1653.273000	0.304321
1654.264000	0.315067
1655.251000	0.277348
1656.239000	0.342567
1657.229000	0.365326
1658.213000	0.367235
1659.200000	0.258817
1660.188000	0.243922
1661.179000	0.239412
1662.168000	0.256303
1663.157000	0.262121
1664.148000	0.288214
1665.134000	0.238111
1666.125000	0.236740
1667.113000	0.230128
1668.103000	0.254340
1669.090000	0.297194
1670.079000	0.298521
1671.068000	0.284958
1672.057000	0.303481
1673.043000	0.285533
1674.030000	0.274067
1675.019000	0.291345
1676.006000	0.310460
1676.994000	0.346623
1677.980000	0.272859
1678.969000	0.244999
1679.959000	0.273539
1680.946000	0.315183
1681.934000	0.355035
1682.925000	0.302074
1683.912000	0.269422
1684.901000	0.369257
1685.887000	0.343933
1686.877000	0.321978
1687.864000	0.290942
1688.854000	0.297657
1689.843000	0.285561
1690.831000	0.260504
1691.818000	0.231317
1692.807000	0.232842
1693.796000	0.252623
1694.787000	0.269121
1695.777000	0.289085
1696.767000	0.261449
1697.756000	0.252663
1698.747000	0.245006
1699.738000	0.253538
1700.727000	0.292147
1701.714000	0.297934
1702.705000	0.283686
1703.695000	0.243579
1704.687000	0.276128
1705.676000	0.299831
1706.665000	0.274349
1707.655000	0.243077
1708.642000	0.253558
1709.633000	0.235227
1710.622000	0.250368
1711.610000	0.249177
1712.599000	0.232393
1713.588000	0.259238
1714.577000	0.316660
1715.564000	0.312956
1716.552000	0.262987
1717.542000	0.231895
1718.532000	0.243037
1719.519000	0.302329
1720.507000	0.326155
1721.497000	0.322595
1722.482000	0.268067
1723.473000	0.309382
1724.461000	0.330111
1725.449000	0.260713
1726.437000	0.277923
1727.425000	0.308040
1728.416000	0.304157
1729.404000	0.312634
1730.392000	0.363059
1731.377000	0.359563
1732.366000	0.337342
1733.352000	0.325933
1734.338000	0.315874
1735.324000	0.262217
1736.311000	0.283708
1737.301000	0.367322
1738.286000	0.296034
1739.273000	0.271031
1740.261000	0.308340
1741.249000	0.308607
1742.238000	0.259875
1743.226000	0.239050
1744.217000	0.237724
1745.209000	0.240852
1746.199000	0.250711
1747.190000	0.240171
1748.180000	0.269580
1749.170000	0.317828
1750.160000	0.372515
1751.148000	0.345019
1752.131000	0.256251
1753.120000	0.251635
1754.107000	0.267266
1755.095000	0.259591
1756.082000	0.259006
1757.069000	0.251551
1758.056000	0.267587
1759.045000	0.297804
1760.033000	0.324852
1761.021000	0.339301
1762.009000	0.320032
1762.998000	0.257379
1763.984000	0.266843
1764.971000	0.261643
1765.960000	0.282334
1766.949000	0.275406
1767.940000	0.263186
1768.928000	0.302096
1769.918000	0.336503
1770.905000	0.332022
1771.895000	0.265068
1772.883000	0.304798
1773.870000	0.303027
1774.858000	0.247911
1775.847000	0.260433
1776.837000	0.310605
1777.823000	0.250468
1778.813000	0.260661
1779.817000	0.312829
1780.804000	0.291047
1781.793000	0.250339
1782.781000	0.260023
1783.771000	0.271328
1784.759000	0.261503
1785.749000	0.255740
1786.737000	0.254429
1787.727000	0.270984
1788.711000	0.266328
1789.699000	0.281500
1790.688000	0.275465
1791.676000	0.271588
1792.664000	0.258967
1793.649000	0.242492
1794.635000	0.231373
1795.625000	0.258114
1796.614000	0.267314
1797.601000	0.254540
1798.589000	0.244878
1799.578000	0.276865
1800.568000	0.250058
1801.558000	0.251722
1802.546000	0.309505
1803.535000	0.308582
1804.526000	0.253082
1805.516000	0.242879
1806.503000	0.251886
1807.491000	0.263455
1808.479000	0.278370
1809.466000	0.310756
1810.451000	0.248474
1811.439000	0.282010
1812.427000	0.285840
1813.416000	0.245154
1814.404000	0.251233
1815.392000	0.276923
1816.379000	0.275171
1817.369000	0.289796
1818.357000	0.296438
1819.347000	0.275052
1820.337000	0.246800
1821.325000	0.243185
1822.314000	0.250981
1823.303000	0.238065
1824.290000	0.295519
1825.277000	0.286944
1826.263000	0.249092
1827.253000	0.274334
1828.240000	0.264003
1829.229000	0.243712
1830.219000	0.240690
1831.208000	0.251775
1832.199000	0.262545
1833.189000	0.248065
1834.178000	0.238861
1835.164000	0.274149
1836.154000	0.269431
1837.141000	0.257873
1838.130000	0.309657
1839.117000	0.269124
1840.105000	0.278708
1841.093000	0.335931
1842.081000	0.332178
1843.067000	0.284962
1844.053000	0.247018
1845.043000	0.252535
1846.033000	0.257214
1847.025000	0.290422
1848.009000	0.323175
1848.998000	0.339143
1849.985000	0.309371
1850.973000	0.298282
1851.964000	0.324621
1852.952000	0.292233
1853.941000	0.261002
1854.928000	0.271209
1855.914000	0.271948
1856.902000	0.244297
1857.887000	0.274599
1858.877000	0.312353
1859.863000	0.275587
1860.853000	0.319791
1861.842000	0.345996
1862.831000	0.259370
1863.817000	0.270855
1864.807000	0.285952
1865.796000	0.247882
1866.785000	0.295490
1867.774000	0.323126
1868.759000	0.284035
1869.746000	0.277663
1870.736000	0.312277
1871.725000	0.287465
1872.717000	0.256105
1873.705000	0.256294
1874.695000	0.246162
1875.683000	0.244397
1876.672000	0.270389
1877.662000	0.296999
1878.649000	0.310566
1879.638000	0.286266
1880.623000	0.281225
1881.611000	0.276741
1882.600000	0.286850
1883.587000	0.275107
1884.577000	0.287301
1885.566000	0.252209
1886.562000	0.285952
1887.549000	0.328985
1888.538000	0.317339
1889.525000	0.276688
1890.514000	0.337048
1891.501000	0.369260
1892.489000	0.314502
1893.478000	0.288983
1894.466000	0.291722
1895.455000	0.289987
1896.443000	0.263611
1897.431000	0.302268
1898.419000	0.320732
1899.406000	0.298127
1900.392000	0.320410
1901.381000	0.330398
1902.369000	0.283958
1903.361000	0.272791
1904.350000	0.298946
1905.337000	0.294847
1906.326000	0.294095
1907.314000	0.286924
1908.326000	0.271817
1909.314000	0.323594
1910.299000	0.277099
1911.287000	0.339406
1912.274000	0.380228
1913.261000	0.276790
1914.249000	0.287045
1915.238000	0.309290
1916.225000	0.263102
1917.212000	0.267487
1918.201000	0.302721
1919.188000	0.278266
1920.177000	0.269257
1921.167000	0.283840
1922.154000	0.256838
1923.144000	0.268960
1924.132000	0.278423
1925.119000	0.263595
